TIMESTAMP,CARS_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,0,3,4,8,2017
